ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
529,20140108,20140120,20140115,11091,1,100,6,SO74480,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
540,20140108,20140120,20140115,20082,1,100,6,SO74481,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
529,20140108,20140120,20140115,20082,1,100,6,SO74481,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
214,20140108,20140120,20140115,20082,1,100,6,SO74481,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
481,20140108,20140120,20140115,20082,1,100,6,SO74481,4,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
540,20140108,20140120,20140115,25282,1,100,4,SO74482,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
535,20140108,20140120,20140115,22014,1,100,6,SO74483,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,22014,1,100,6,SO74483,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
480,20140108,20140120,20140115,22014,1,100,6,SO74483,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
484,20140108,20140120,20140115,22014,1,100,6,SO74483,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
529,20140108,20140120,20140115,24667,1,100,1,SO74484,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
540,20140108,20140120,20140115,24667,1,100,1,SO74484,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
536,20140108,20140120,20140115,18317,1,100,6,SO74485,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
482,20140108,20140120,20140115,18317,1,100,6,SO74485,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
536,20140108,20140120,20140115,24259,1,100,1,SO74486,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
536,20140108,20140120,20140115,13096,1,100,6,SO74487,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
476,20140108,20140120,20140115,12431,1,100,6,SO74488,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
477,20140108,20140120,20140115,18555,1,100,4,SO74489,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,22969,1,100,6,SO74490,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
217,20140108,20140120,20140115,22969,1,100,6,SO74490,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,22771,1,100,6,SO74491,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
485,20140108,20140120,20140115,22771,1,100,6,SO74491,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
234,20140108,20140120,20140115,22771,1,100,6,SO74491,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,15381,1,100,1,SO74492,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,19411,1,100,6,SO74493,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
222,20140108,20140120,20140115,19411,1,100,6,SO74493,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
474,20140108,20140120,20140115,28466,1,100,7,SO74494,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
228,20140108,20140120,20140115,28466,1,100,7,SO74494,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,16583,1,100,8,SO74495,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
537,20140108,20140120,20140115,16583,1,100,8,SO74495,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
480,20140108,20140120,20140115,16583,1,100,8,SO74495,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
477,20140108,20140120,20140115,22482,1,100,8,SO74496,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
217,20140108,20140120,20140115,22482,1,100,8,SO74496,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
536,20140108,20140120,20140115,20938,1,100,10,SO74497,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,20938,1,100,10,SO74497,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
228,20140108,20140120,20140115,20938,1,100,10,SO74497,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
529,20140108,20140120,20140115,20919,1,100,7,SO74498,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
480,20140108,20140120,20140115,20919,1,100,7,SO74498,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
541,20140108,20140120,20140115,14196,1,100,10,SO74499,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
530,20140108,20140120,20140115,14196,1,100,10,SO74499,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
222,20140108,20140120,20140115,14196,1,100,10,SO74499,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
529,20140108,20140120,20140115,19469,1,100,7,SO74500,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
217,20140108,20140120,20140115,19469,1,100,7,SO74500,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
528,20140108,20140120,20140115,11957,1,100,1,SO74501,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
537,20140108,20140120,20140115,11957,1,100,1,SO74501,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
480,20140108,20140120,20140115,11957,1,100,1,SO74501,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
225,20140108,20140120,20140115,11441,1,100,7,SO74502,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
222,20140108,20140120,20140115,11441,1,100,7,SO74502,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,8/01/2014 0:00,20/01/2014 0:00,15/01/2014 0:00
484,20140109,20140121,20140116,11923,1,100,4,SO74503,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,18719,1,100,9,SO74504,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
477,20140109,20140121,20140116,18719,1,100,9,SO74504,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,18326,1,100,9,SO74505,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,18326,1,100,9,SO74505,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,18466,1,100,9,SO74506,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,18466,1,100,9,SO74506,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
481,20140109,20140121,20140116,18466,1,100,9,SO74506,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
488,20140109,20140121,20140116,17057,1,100,9,SO74507,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,11179,1,100,4,SO74508,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
222,20140109,20140121,20140116,11179,1,100,4,SO74508,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
465,20140109,20140121,20140116,11179,1,100,4,SO74508,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,14282,1,100,6,SO74509,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
539,20140109,20140121,20140116,14282,1,100,6,SO74509,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
539,20140109,20140121,20140116,29215,1,100,1,SO74510,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,29215,1,100,1,SO74510,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
222,20140109,20140121,20140116,29215,1,100,1,SO74510,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,11498,1,100,6,SO74511,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
541,20140109,20140121,20140116,26597,1,100,1,SO74512,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
530,20140109,20140121,20140116,26597,1,100,1,SO74512,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
222,20140109,20140121,20140116,26597,1,100,1,SO74512,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,16772,1,100,6,SO74513,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
540,20140109,20140121,20140116,16772,1,100,6,SO74513,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
222,20140109,20140121,20140116,16772,1,100,6,SO74513,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
231,20140109,20140121,20140116,16772,1,100,6,SO74513,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
540,20140109,20140121,20140116,14765,1,100,6,SO74514,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
480,20140109,20140121,20140116,14765,1,100,6,SO74514,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,23182,1,100,4,SO74515,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,23182,1,100,4,SO74515,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
480,20140109,20140121,20140116,23182,1,100,4,SO74515,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,11200,1,100,6,SO74516,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,11200,1,100,6,SO74516,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
486,20140109,20140121,20140116,11200,1,100,6,SO74516,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
478,20140109,20140121,20140116,20777,1,100,1,SO74517,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
476,20140109,20140121,20140116,16902,1,100,6,SO74518,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
225,20140109,20140121,20140116,19711,1,100,1,SO74519,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
476,20140109,20140121,20140116,19711,1,100,1,SO74519,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
476,20140109,20140121,20140116,20126,1,100,4,SO74520,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
474,20140109,20140121,20140116,18077,1,100,6,SO74521,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
482,20140109,20140121,20140116,18077,1,100,6,SO74521,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
477,20140109,20140121,20140116,11824,1,100,6,SO74522,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
488,20140109,20140121,20140116,11824,1,100,6,SO74522,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,16024,1,100,1,SO74523,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,14206,1,100,8,SO74524,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
540,20140109,20140121,20140116,14206,1,100,8,SO74524,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
483,20140109,20140121,20140116,14206,1,100,8,SO74524,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
529,20140109,20140121,20140116,13830,1,100,10,SO74525,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
540,20140109,20140121,20140116,13830,1,100,10,SO74525,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
486,20140109,20140121,20140116,13830,1,100,10,SO74525,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140109,20140121,20140116,12489,1,100,7,SO74526,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
528,20140109,20140121,20140116,12489,1,100,7,SO74526,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
214,20140109,20140121,20140116,12489,1,100,7,SO74526,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
477,20140109,20140121,20140116,21085,1,100,8,SO74527,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
222,20140109,20140121,20140116,21085,1,100,8,SO74527,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
477,20140109,20140121,20140116,22382,1,100,10,SO74528,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
537,20140109,20140121,20140116,11927,1,100,1,SO74529,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
537,20140109,20140121,20140116,11938,1,100,4,SO74530,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
485,20140109,20140121,20140116,13094,1,100,4,SO74531,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
214,20140109,20140121,20140116,13094,1,100,4,SO74531,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
234,20140109,20140121,20140116,12288,1,100,10,SO74532,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
225,20140109,20140121,20140116,12288,1,100,10,SO74532,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,9/01/2014 0:00,21/01/2014 0:00,16/01/2014 0:00
536,20140110,20140122,20140117,16698,1,100,9,SO74533,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
480,20140110,20140122,20140117,16698,1,100,9,SO74533,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
485,20140110,20140122,20140117,18711,1,100,9,SO74534,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
489,20140110,20140122,20140117,18711,1,100,9,SO74534,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
475,20140110,20140122,20140117,27349,1,100,9,SO74535,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
490,20140110,20140122,20140117,27349,1,100,9,SO74535,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
480,20140110,20140122,20140117,11500,1,100,6,SO74536,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
483,20140110,20140122,20140117,13014,1,100,1,SO74537,1,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
529,20140110,20140122,20140117,11065,1,100,4,SO74538,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
480,20140110,20140122,20140117,11065,1,100,4,SO74538,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
541,20140110,20140122,20140117,27057,1,100,1,SO74539,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
535,20140110,20140122,20140117,12430,1,100,6,SO74540,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
528,20140110,20140122,20140117,12430,1,100,6,SO74540,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
214,20140110,20140122,20140117,12430,1,100,6,SO74540,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
540,20140110,20140122,20140117,13708,1,100,6,SO74541,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
529,20140110,20140122,20140117,13708,1,100,6,SO74541,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
535,20140110,20140122,20140117,26197,1,100,1,SO74542,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
528,20140110,20140122,20140117,26197,1,100,1,SO74542,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
217,20140110,20140122,20140117,26197,1,100,1,SO74542,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
477,20140110,20140122,20140117,16815,1,100,4,SO74543,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
225,20140110,20140122,20140117,13481,1,100,4,SO74544,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
485,20140110,20140122,20140117,13481,1,100,4,SO74544,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
485,20140110,20140122,20140117,14247,1,100,1,SO74545,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,10/01/2014 0:00,22/01/2014 0:00,17/01/2014 0:00
