Productkey	OrderDateKey	DueDateKey	ShipDateKey	CustomerKey	PromotionKey	CurrencyKey	SalesTerritoryKey	SalesOrderNumber	SalesOrderLineNumber	RevisionNumber	OrderQuantity	UnitPrice	ExtendedAmount	UnitPriceDiscountPct	DiscountAmount	ProductStandardCost	TotalProductCost	SalesAmount	TaxAmt	Freight	CarrierTrackingNumber	CustomerPONumber	OrderDate	DueDate	ShipDate
370	20120210	20120222	20120217	15649	1	100	8	SO47165	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
368	20120210	20120222	20120217	15656	1	100	8	SO47166	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
375	20120210	20120222	20120217	13419	1	100	1	SO47167	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
377	20120210	20120222	20120217	13286	1	100	1	SO47168	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
352	20120210	20120222	20120217	26281	1	100	4	SO47169	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
377	20120210	20120222	20120217	21228	1	6	9	SO47170	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
373	20120210	20120222	20120217	21552	1	6	9	SO47171	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
352	20120210	20120222	20120217	12668	1	6	9	SO47172	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
356	20120210	20120222	20120217	12675	1	6	9	SO47173	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
354	20120210	20120222	20120217	12584	1	6	9	SO47174	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
368	20120210	20120222	20120217	13812	1	100	7	SO47175	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			10/02/2012 0:00	22/02/2012 0:00	17/02/2012 0:00
358	20120211	20120223	20120218	11492	1	100	8	SO47176	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
381	20120211	20120223	20120218	14022	1	100	1	SO47177	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
383	20120211	20120223	20120218	14026	1	100	1	SO47178	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
377	20120211	20120223	20120218	28848	1	100	6	SO47179	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
370	20120211	20120223	20120218	13287	1	100	4	SO47180	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
368	20120211	20120223	20120218	13329	1	100	4	SO47181	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
354	20120211	20120223	20120218	26298	1	100	1	SO47182	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
335	20120211	20120223	20120218	15200	1	100	4	SO47183	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
379	20120211	20120223	20120218	21380	1	6	9	SO47184	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
356	20120211	20120223	20120218	12133	1	98	10	SO47185	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			11/02/2012 0:00	23/02/2012 0:00	18/02/2012 0:00
371	20120212	20120224	20120219	13806	1	100	7	SO47186	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
385	20120212	20120224	20120219	18134	1	100	8	SO47187	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
389	20120212	20120224	20120219	19253	1	98	10	SO47188	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
373	20120212	20120224	20120219	28818	1	100	6	SO47189	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
369	20120212	20120224	20120219	25892	2	19	6	SO47190	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
379	20120212	20120224	20120219	13382	1	100	4	SO47191	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
371	20120212	20120224	20120219	16328	1	98	10	SO47192	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
329	20120212	20120224	20120219	20162	1	100	8	SO47193	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
377	20120212	20120224	20120219	13269	1	100	1	SO47194	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
371	20120212	20120224	20120219	13355	1	100	1	SO47195	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
362	20120212	20120224	20120219	26286	2	100	4	SO47196	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
377	20120212	20120224	20120219	21218	1	6	9	SO47197	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			12/02/2012 0:00	24/02/2012 0:00	19/02/2012 0:00
370	20120213	20120225	20120220	14169	1	100	7	SO47198	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			13/02/2012 0:00	25/02/2012 0:00	20/02/2012 0:00
323	20120213	20120225	20120220	20051	1	100	8	SO47199	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			13/02/2012 0:00	25/02/2012 0:00	20/02/2012 0:00
373	20120213	20120225	20120220	13247	1	100	4	SO47200	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			13/02/2012 0:00	25/02/2012 0:00	20/02/2012 0:00
356	20120213	20120225	20120220	26277	1	100	1	SO47201	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			13/02/2012 0:00	25/02/2012 0:00	20/02/2012 0:00
356	20120213	20120225	20120220	26285	1	100	1	SO47202	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			13/02/2012 0:00	25/02/2012 0:00	20/02/2012 0:00
370	20120214	20120226	20120221	25883	1	19	6	SO47203	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
377	20120214	20120226	20120221	25371	1	19	6	SO47204	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
352	20120214	20120226	20120221	26301	1	100	4	SO47205	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
333	20120214	20120226	20120221	15256	1	100	4	SO47206	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
337	20120214	20120226	20120221	27043	1	19	6	SO47207	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
369	20120214	20120226	20120221	21359	2	6	9	SO47208	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
370	20120214	20120226	20120221	21379	1	6	9	SO47209	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
389	20120214	20120226	20120221	24609	1	6	9	SO47210	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
362	20120214	20120226	20120221	12578	2	6	9	SO47211	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
360	20120214	20120226	20120221	12580	1	6	9	SO47212	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			14/02/2012 0:00	26/02/2012 0:00	21/02/2012 0:00
377	20120215	20120227	20120222	16287	1	98	10	SO47213	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
389	20120215	20120227	20120222	19195	1	98	10	SO47214	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
368	20120215	20120227	20120222	28836	1	100	6	SO47215	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
360	20120215	20120227	20120222	26299	1	100	1	SO47216	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
375	20120215	20120227	20120222	21222	1	6	9	SO47217	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
369	20120215	20120227	20120222	21361	2	6	9	SO47218	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
362	20120215	20120227	20120222	12577	2	6	9	SO47219	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
358	20120215	20120227	20120222	12579	1	6	9	SO47220	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			15/02/2012 0:00	27/02/2012 0:00	22/02/2012 0:00
370	20120216	20120228	20120223	13823	1	100	7	SO47221	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
381	20120216	20120228	20120223	26316	1	19	6	SO47222	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
370	20120216	20120228	20120223	25875	1	19	6	SO47223	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
369	20120216	20120228	20120223	15659	2	100	8	SO47224	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
375	20120216	20120228	20120223	13277	1	100	1	SO47225	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
368	20120216	20120228	20120223	13314	1	100	4	SO47226	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
375	20120216	20120228	20120223	25288	1	19	6	SO47227	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
375	20120216	20120228	20120223	13237	1	100	4	SO47228	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
358	20120216	20120228	20120223	26295	1	100	1	SO47229	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
371	20120216	20120228	20120223	21256	1	6	9	SO47230	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
362	20120216	20120228	20120223	11564	2	100	8	SO47231	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			16/02/2012 0:00	28/02/2012 0:00	23/02/2012 0:00
373	20120217	20120229	20120224	15627	1	100	8	SO47232	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
379	20120217	20120229	20120224	16250	1	98	10	SO47233	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
389	20120217	20120229	20120224	19260	1	98	10	SO47234	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
375	20120217	20120229	20120224	16317	1	98	10	SO47235	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
385	20120217	20120229	20120224	14023	1	100	4	SO47236	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
368	20120217	20120229	20120224	28834	1	100	6	SO47237	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
370	20120217	20120229	20120224	16405	1	98	10	SO47238	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
371	20120217	20120229	20120224	21384	1	6	9	SO47239	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
381	20120217	20120229	20120224	24612	1	6	9	SO47240	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
368	20120217	20120229	20120224	21559	1	6	9	SO47241	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
362	20120217	20120229	20120224	28540	2	100	7	SO47242	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
339	20120217	20120229	20120224	20712	1	98	10	SO47243	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			17/02/2012 0:00	29/02/2012 0:00	24/02/2012 0:00
385	20120218	20120301	20120225	19193	1	98	10	SO47244	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
375	20120218	20120301	20120225	16420	1	98	10	SO47245	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
343	20120218	20120301	20120225	20713	1	98	10	SO47246	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
371	20120218	20120301	20120225	13292	1	100	1	SO47247	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
375	20120218	20120301	20120225	13340	1	100	4	SO47248	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
377	20120218	20120301	20120225	13346	1	100	1	SO47249	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
379	20120218	20120301	20120225	21217	1	6	9	SO47250	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
377	20120218	20120301	20120225	21226	1	6	9	SO47251	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
352	20120218	20120301	20120225	12676	1	6	9	SO47252	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
356	20120218	20120301	20120225	12683	1	6	9	SO47253	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			18/02/2012 0:00	1/03/2012 0:00	25/02/2012 0:00
333	20120219	20120302	20120226	15276	1	100	4	SO47254	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
358	20120219	20120302	20120226	11561	1	100	8	SO47255	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
373	20120219	20120302	20120226	16417	1	98	10	SO47256	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
368	20120219	20120302	20120226	14141	1	100	7	SO47257	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
377	20120219	20120302	20120226	13298	1	100	4	SO47258	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
375	20120219	20120302	20120226	13351	1	100	1	SO47259	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
375	20120219	20120302	20120226	13233	1	100	1	SO47260	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
362	20120219	20120302	20120226	26305	2	100	1	SO47261	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
379	20120219	20120302	20120226	21560	1	6	9	SO47262	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
358	20120219	20120302	20120226	12589	1	6	9	SO47263	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			19/02/2012 0:00	2/03/2012 0:00	26/02/2012 0:00
368	20120220	20120303	20120227	16410	1	98	10	SO47264	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			20/02/2012 0:00	3/03/2012 0:00	27/02/2012 0:00
375	20120220	20120303	20120227	13250	1	100	4	SO47265	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			20/02/2012 0:00	3/03/2012 0:00	27/02/2012 0:00
377	20120220	20120303	20120227	21555	1	6	9	SO47266	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			20/02/2012 0:00	3/03/2012 0:00	27/02/2012 0:00
352	20120220	20120303	20120227	12674	1	6	9	SO47267	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			20/02/2012 0:00	3/03/2012 0:00	27/02/2012 0:00
375	20120220	20120303	20120227	21402	1	6	9	SO47268	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			20/02/2012 0:00	3/03/2012 0:00	27/02/2012 0:00
362	20120221	20120304	20120228	28512	2	100	7	SO47269	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
360	20120221	20120304	20120228	28519	1	100	7	SO47270	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
381	20120221	20120304	20120228	18140	1	100	8	SO47271	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
371	20120221	20120304	20120228	29013	1	100	6	SO47272	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
368	20120221	20120304	20120228	13420	1	100	4	SO47273	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
370	20120221	20120304	20120228	16407	1	98	10	SO47274	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
339	20120221	20120304	20120228	19076	1	100	7	SO47275	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
343	20120221	20120304	20120228	15289	1	100	4	SO47276	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
371	20120221	20120304	20120228	21219	1	6	9	SO47277	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
379	20120221	20120304	20120228	21404	1	6	9	SO47278	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
362	20120221	20120304	20120228	12680	2	6	9	SO47279	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			21/02/2012 0:00	4/03/2012 0:00	28/02/2012 0:00
352	20120222	20120305	20120229	11615	1	98	10	SO47280	1	1	1	2071.4196	2071.4196	0	0	1117.8559	1117.8559	2071.4196	165.7136	51.7855			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
389	20120222	20120305	20120229	17099	1	100	7	SO47281	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
381	20120222	20120305	20120229	19258	1	98	10	SO47282	1	1	1	1000.4375	1000.4375	0	0	605.6492	605.6492	1000.4375	80.035	25.0109			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
373	20120222	20120305	20120229	15655	1	100	8	SO47283	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
368	20120222	20120305	20120229	13402	1	100	4	SO47284	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
373	20120222	20120305	20120229	29135	1	100	6	SO47285	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
329	20120222	20120305	20120229	19944	1	100	8	SO47286	1	1	1	782.99	782.99	0	0	486.7066	486.7066	782.99	62.6392	19.5748			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
375	20120222	20120305	20120229	13280	1	100	1	SO47287	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
373	20120222	20120305	20120229	13353	1	100	1	SO47288	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
360	20120222	20120305	20120229	26297	1	100	1	SO47289	1	1	1	2049.0982	2049.0982	0	0	1105.81	1105.81	2049.0982	163.9279	51.2275			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
368	20120222	20120305	20120229	21558	1	6	9	SO47290	1	1	1	2443.35	2443.35	0	0	1518.7864	1518.7864	2443.35	195.468	61.0838			22/02/2012 0:00	5/03/2012 0:00	29/02/2012 0:00
371	20120223	20120306	20120301	16318	1	98	10	SO47291	1	1	1	2181.5625	2181.5625	0	0	1320.6838	1320.6838	2181.5625	174.525	54.5391			23/02/2012 0:00	6/03/2012 0:00	1/03/2012 0:00
